# CryptoQuant Multi-Asset Export
# Generated: 2026-06-15T16:38:33.415Z
# Days: 365
# Assets: btc,eth,xrp,sol,ada,doge,ltc,trx,bch,etc,avax,dot,atom,matic,bnb,link,uni,aave,shib,usdt,usdc


# ₿ BTC · OHLCV
date,value
"2026-05-01","0.00137568"
"2026-04-30","0.00236363"
"2026-04-29","-0.00349831"
"2026-04-28","0.00165866"
"2026-04-27","-0.00195487"
"2026-04-26","-0.00295811"
"2026-04-25","-0.00192532"
"2026-04-24","0.00484706"
"2026-04-23","-0.00292847"
"2026-04-22","0.00420189"
"2026-04-21","0.00438721"
"2026-04-20","-0.00051277"
"2026-04-19","0.0008882"
"2026-04-18","0.00474032"
"2026-04-17","0.00550942"
"2026-04-16","0.00387547"
"2026-04-15","0.00416192"
"2026-04-14","0.00619224"
"2026-04-13","0.00381093"
"2026-04-12","-0.00978454"
"2026-04-11","-0.00058184"
"2026-04-10","0.00367801"
"2026-04-09","-0.00368719"
"2026-04-08","0.00834009"
"2026-04-07","-0.00336071"
"2026-04-06","0.00737501"
"2026-04-05","-0.01346921"
"2026-04-04","-0.0078964"
"2026-04-03","0.00241888"
"2026-04-02","-0.01258266"
"2026-04-01","0.00682147"
"2026-03-31","-0.00538823"
"2026-03-30","0.00018015"
"2026-03-29","-0.00751633"
"2026-03-28","-0.00456309"
"2026-03-27","-0.00929275"
"2026-03-26","-0.01240765"
"2026-03-25","-0.00202974"
"2026-03-24","-0.00361513"
"2026-03-23","0.0032373"
"2026-03-22","-0.00395632"
"2026-03-21","-0.00221363"
"2026-03-20","-0.00331432"
"2026-03-19","0.00454542"
"2026-03-18","-0.00207739"
"2026-03-17","0.00032996"
"2026-03-16","0.00655321"
"2026-03-15","0.00366915"
"2026-03-14","-0.00798298"
"2026-03-13","0.00641986"
"2026-03-12","-0.00746286"
"2026-03-11","-0.00664967"
"2026-03-10","0.00099706"
"2026-03-09","-0.00854739"
"2026-03-08","-0.01873544"
"2026-03-07","-0.01324167"
"2026-03-06","-0.00931028"
"2026-03-05","0.0021292"
"2026-03-04","0.00566836"
"2026-03-03","-0.00567634"
"2026-03-02","-0.00194003"
"2026-03-01","-0.00060132"
"2026-02-28","-0.02084045"
"2026-02-27","-0.01278595"
"2026-02-26","0.0018368"
"2026-02-25","0.00190879"
"2026-02-24","-0.00666824"
"2026-02-23","-0.00894495"
"2026-02-22","-0.01151901"
"2026-02-21","-0.00179306"
"2026-02-20","-0.00370385"
"2026-02-19","0.00081923"
"2026-02-18","-0.00279331"
"2026-02-17","-0.00636908"
"2026-02-16","-0.01511924"
"2026-02-15","-0.00881962"
"2026-02-14","-0.00836958"
"2026-02-13","-0.00164986"
"2026-02-12","-0.00546678"
"2026-02-11","-0.00539744"
"2026-02-10","-0.01349375"
"2026-02-09","-0.00935945"
"2026-02-08","-0.0147908"
"2026-02-07","-0.00505636"
"2026-02-06","-0.02837847"
"2026-02-05","-0.00133688"
"2026-02-04","-0.00068465"
"2026-02-03","-0.00216146"
"2026-02-02","0.00047028"
"2026-02-01","-0.00552315"
"2026-01-31","-0.01245598"
"2026-01-30","-0.00937348"
"2026-01-29","-0.00683712"
"2026-01-28","0.00649168"
"2026-01-27","0.00307648"
"2026-01-26","0.00332656"
"2026-01-25","-0.00382952"
"2026-01-24","0.00050985"
"2026-01-23","0.00445014"
"2026-01-22","0.00398658"
"2026-01-21","-0.00080333"
"2026-01-20","0.00601708"
"2026-01-19","-0.00712237"
"2026-01-18","-0.00135936"
"2026-01-17","0.00501134"
"2026-01-16","-0.003236"
"2026-01-15","0.00373485"
"2026-01-14","0.00882099"
"2026-01-13","0.00182788"
"2026-01-12","0.00046406"
"2026-01-11","-0.00528187"
"2026-01-10","-0.00309209"
"2026-01-09","-0.00078479"
"2026-01-08","0.00485773"
"2026-01-07","0.00837495"
"2026-01-06","0.00876355"
"2026-01-05","0.00234313"
"2026-01-04","0.00246057"
"2026-01-03","0.00860499"
"2026-01-02","0.01007825"
"2026-01-01","-0.00601707"
"2025-12-31","0.00006251"
"2025-12-30","-0.00698895"
"2025-12-29","0.00051677"
"2025-12-28","0.00843058"
"2025-12-27","0.00098899"
"2025-12-26","-0.00225884"
"2025-12-25","0.00041939"
"2025-12-24","0.0005509"
"2025-12-23","-0.00079566"
"2025-12-22","0.00442987"
"2025-12-21","0.0009995"
"2025-12-20","0.00051011"
"2025-12-19","0.0025091"
"2025-12-18","-0.01059139"
"2025-12-17","-0.00062192"
"2025-12-16","-0.01015586"
"2025-12-15","-0.0125721"
"2025-12-14","-0.00444958"
"2025-12-13","0.00534374"
"2025-12-12","-0.0008458"
"2025-12-11","-0.01089272"
"2025-12-10","-0.00009023"
"2025-12-09","0.00687177"
"2025-12-08","0.00498931"
"2025-12-07","-0.0085315"
"2025-12-06","-0.00692372"
"2025-12-05","-0.00252751"
"2025-12-04","0.00518981"
"2025-12-03","0.00839021"
"2025-12-02","-0.00014896"
"2025-12-01","-0.00185586"
"2025-11-30","-0.00496696"
"2025-11-29","-0.00181084"
"2025-11-28","0.00257377"
"2025-11-27","-0.00188635"
"2025-11-26","-0.00091781"
"2025-11-25","0.00203491"
"2025-11-24","-0.00131437"
"2025-11-23","-0.00561215"
"2025-11-22","0.00285248"
"2025-11-21","0.00644152"
"2025-11-20","0.00280051"
"2025-11-19","0.00126439"
"2025-11-18","0.00383789"
"2025-11-17","-0.00015396"
"2025-11-16","-0.00405358"
"2025-11-15","-0.00607772"
"2025-11-14","-0.00080623"
"2025-11-13","0.00253247"
"2025-11-12","-0.0018628"
"2025-11-11","0.00482169"
"2025-11-10","0.00838163"
"2025-11-09","-0.00303729"
"2025-11-08","0.00570358"
"2025-11-07","-0.00238388"
"2025-11-06","-0.00123387"
"2025-11-05","-0.0018972"
"2025-11-04","0.00175979"
"2025-11-03","-0.00215479"
"2025-11-02","0.00651854"
"2025-11-01","0.0003079"
"2025-10-31","0.00047712"
"2025-10-30","0.00214076"
"2025-10-29","0.0040959"
"2025-10-28","0.00410412"
"2025-10-27","0.00878378"
"2025-10-26","0.00673071"
"2025-10-25","0.00831049"
"2025-10-24","0.00397607"
"2025-10-23","0.00461713"
"2025-10-22","0.00067128"
"2025-10-21","0.00469509"
"2025-10-20","0.00684178"
"2025-10-19","-0.00656804"
"2025-10-18","-0.00514086"
"2025-10-17","0.0020224"
"2025-10-16","0.00092865"
"2025-10-15","0.00095282"
"2025-10-14","0.00089393"
"2025-10-13","0.00029997"
"2025-10-12","-0.01112252"
"2025-10-11","0.00100061"
"2025-10-10","0.00533764"
"2025-10-09","0.00440404"
"2025-10-08","0.00377993"
"2025-10-07","0.00459536"
"2025-10-06","0.00822083"
"2025-10-05","0.01009852"
"2025-10-04","0.0101"
"2025-10-03","0.00906463"
"2025-10-02","0.00720607"
"2025-10-01","0.00995225"
"2025-09-30","0.00934281"
"2025-09-29","0.009975"
"2025-09-28","0.00754435"
"2025-09-27","0.00854462"
"2025-09-26","0.00698436"
"2025-09-25","0.00609256"
"2025-09-24","0.00962866"
"2025-09-23","0.00390188"
"2025-09-22","0.00062006"
"2025-09-21","0.0031978"
"2025-09-20","0.00035688"
"2025-09-19","0.00411709"
"2025-09-18","0.0101"
"2025-09-17","0.00565597"
"2025-09-16","0.00517841"
"2025-09-15","0.00372169"
"2025-09-14","0.00667958"
"2025-09-13","0.0101"
"2025-09-12","0.00922938"
"2025-09-11","0.00978622"
"2025-09-10","0.00927777"
"2025-09-09","0.00938537"
"2025-09-08","0.00956291"
"2025-09-07","0.00906526"
"2025-09-06","0.00297293"
"2025-09-05","0.00708486"
"2025-09-04","0.0033924"
"2025-09-03","0.00805788"
"2025-09-02","0.00992014"
"2025-09-01","0.00760233"
"2025-08-31","0.00608744"
"2025-08-30","0.00224271"
"2025-08-29","0.00414916"
"2025-08-28","0.00888809"
"2025-08-27","0.00839776"
"2025-08-26","0.00318602"
"2025-08-25","0.00609751"
"2025-08-24","0.0101"
"2025-08-23","0.0101"
"2025-08-22","0.00684887"
"2025-08-21","0.0093344"
"2025-08-20","0.00281616"
"2025-08-19","0.00516066"
"2025-08-18","-0.0051358"
"2025-08-17","0.00423393"
"2025-08-16","0.00582978"
"2025-08-15","0.00310495"
"2025-08-14","0.00610827"
"2025-08-13","0.0101"
"2025-08-12","0.00709569"
"2025-08-11","0.00488447"
"2025-08-10","0.00727494"
"2025-08-09","0.009329"
"2025-08-08","0.00986348"
"2025-08-07","0.00984086"
"2025-08-06","0.00176293"
"2025-08-05","0.00817315"
"2025-08-04","0.00370162"
"2025-08-03","0.0019788"
"2025-08-02","0.00856502"
"2025-08-01","0.00146381"
"2025-07-31","0.00439595"
"2025-07-30","0.00268942"
"2025-07-29","0.00218045"
"2025-07-28","0.00562549"
"2025-07-27","0.00775481"
"2025-07-26","0.0101"
"2025-07-25","0.00634133"
"2025-07-24","0.00964849"
"2025-07-23","0.01659748"
"2025-07-22","0.01410524"
"2025-07-21","0.01120387"
"2025-07-20","0.0101"
"2025-07-19","0.0101"
"2025-07-18","0.02385151"
"2025-07-17","0.01275901"
"2025-07-16","0.0101"
"2025-07-15","0.0101"
"2025-07-14","0.0101"
"2025-07-13","0.0101"
"2025-07-12","0.0101"
"2025-07-11","0.0101"
"2025-07-10","0.00996413"
"2025-07-09","0.0101"
"2025-07-08","0.00161501"
"2025-07-07","0.01005803"
"2025-07-06","0.00772258"
"2025-07-05","0.00084575"
"2025-07-04","0.00729808"
"2025-07-03","0.0101"
"2025-07-02","0.00196415"
"2025-07-01","0.0048122"
"2025-06-30","0.00838024"
"2025-06-29","0.00795144"
"2025-06-28","0.00765361"
"2025-06-27","0.00112053"
"2025-06-26","0.00508236"
"2025-06-25","0.00959618"
"2025-06-24","0.00856089"
"2025-06-23","-0.00016476"
"2025-06-22","0.00268907"
"2025-06-21","0.00297479"
"2025-06-20","0.00330218"
"2025-06-19","0.00744144"
"2025-06-18","0.00183072"
"2025-06-17","0.00832456"
"2025-06-16","0.00639734"
"2025-06-15","0.00270588"

# ✕ XRP · Funding Rate [okx]
date,value
"2026-06-14","-0.00269936"
"2026-06-13","-0.00031185"
"2026-06-12","0.006172"
"2026-06-11","0.00970813"
"2026-06-10","0.00976551"
"2026-06-09","0.00440593"
"2026-06-08","0.00579353"
"2026-06-07","0.00011637"
"2026-06-06","0.00306144"
"2026-06-05","0.00007475"
"2026-06-04","0.0076873"
"2026-06-03","0.00239787"
"2026-06-02","0.00397065"
"2026-06-01","0.00798164"
"2026-05-31","0.00807403"
"2026-05-30","0.00945485"
"2026-05-29","0.01004774"
"2026-05-28","0.00746474"
"2026-05-27","0.00790334"
"2026-05-26","0.0065583"
"2026-05-25","0.00486696"
"2026-05-24","0.00552288"
"2026-05-23","-0.00525617"
"2026-05-22","0.0069288"
"2026-05-21","0.0085763"
"2026-05-20","0.00867034"
"2026-05-19","0.00360528"
"2026-05-18","0.00685216"
"2026-05-17","-0.00234813"
"2026-05-16","-0.00629053"
"2026-05-15","0.00537195"
"2026-05-14","0.00329043"
"2026-05-13","0.00915534"
"2026-05-12","0.00803698"
"2026-05-11","0.0097569"
"2026-05-10","0.00472003"
"2026-05-09","0.00533799"
"2026-05-08","0.00612066"
"2026-05-07","0.00418312"
"2026-05-06","0.00352597"
"2026-05-05","0.00356848"
"2026-05-04","0.00568683"
"2026-05-03","0.01002387"
"2026-05-02","0.00897168"
"2026-05-01","0.00272816"
"2026-04-30","0.00599965"
"2026-04-29","0.00249388"
"2026-04-28","0.00578403"
"2026-04-27","0.00262411"
"2026-04-26","0.00191123"
"2026-04-25","0.00553633"
"2026-04-24","0.00497156"
"2026-04-23","-0.00480141"
"2026-04-22","0.00945242"
"2026-04-21","0.00651954"
"2026-04-20","0.00346221"
"2026-04-19","0.00912037"
"2026-04-18","0.00761533"
"2026-04-17","0.00395593"
"2026-04-16","0.00882749"
"2026-04-15","0.00827166"
"2026-04-14","0.00158914"
"2026-04-13","0.0042145"
"2026-04-12","-0.0058563"
"2026-04-11","-0.00095289"
"2026-04-10","0.00463971"
"2026-04-09","-0.00484063"
"2026-04-08","0.00128494"
"2026-04-07","0.00060969"
"2026-04-06","0.00301536"
"2026-04-05","-0.00302423"
"2026-04-04","-0.00319445"
"2026-04-03","-0.00151466"
"2026-04-02","-0.01155063"
"2026-04-01","0.00827729"
"2026-03-31","0.00770758"
"2026-03-30","0.00869804"
"2026-03-29","0.00122045"
"2026-03-28","0.00967094"
"2026-03-27","-0.00092862"
"2026-03-26","0.00198156"
"2026-03-25","0.00453509"
"2026-03-24","0.00727059"
"2026-03-23","0.00843307"
"2026-03-22","0.00930373"
"2026-03-21","0.00803679"
"2026-03-20","0.00692683"
"2026-03-19","0.00728189"
"2026-03-18","0.00367449"
"2026-03-17","0.00231411"
"2026-03-16","0.00161979"
"2026-03-15","0.00223225"
"2026-03-14","0.00138372"
"2026-03-13","0.00534539"
"2026-03-12","0.00345583"
"2026-03-11","0.00033961"
"2026-03-10","0.0024444"
"2026-03-09","-0.00273318"
"2026-03-08","-0.0084771"
"2026-03-07","-0.012596"
"2026-03-06","-0.00359103"
"2026-03-05","0.00030357"
"2026-03-04","0.00578476"
"2026-03-03","-0.00107392"
"2026-03-02","0.00275219"
"2026-03-01","0.00498452"
"2026-02-28","-0.00406442"
"2026-02-27","-0.0051867"
"2026-02-26","0.00020376"
"2026-02-25","0.00396706"
"2026-02-24","-0.00047409"
"2026-02-23","-0.00603143"
"2026-02-22","-0.00113021"
"2026-02-21","-0.00079276"
"2026-02-20","0.00360583"
"2026-02-19","0.00628003"
"2026-02-18","0.00592419"
"2026-02-17","0.00015438"
"2026-02-16","-0.00757171"
"2026-02-15","-0.00055993"
"2026-02-14","-0.0000867"
"2026-02-13","0.00209528"
"2026-02-12","0.00016553"
"2026-02-11","-0.00328139"
"2026-02-10","-0.00308991"
"2026-02-09","-0.00500449"
"2026-02-08","-0.00570985"
"2026-02-07","-0.0010757"
"2026-02-06","-0.01329766"
"2026-02-05","0.008945"
"2026-02-04","0.00950988"
"2026-02-03","0.00344429"
"2026-02-02","0.00421898"
"2026-02-01","-0.01367917"
"2026-01-31","-0.00212368"
"2026-01-30","0.00234163"
"2026-01-29","0.00402691"
"2026-01-28","0.00800623"
"2026-01-27","0.00893421"
"2026-01-26","0.00661508"
"2026-01-25","0.00475249"
"2026-01-24","0.00931307"
"2026-01-23","0.00809721"
"2026-01-22","0.00737189"
"2026-01-21","0.00191508"
"2026-01-20","0.00604144"
"2026-01-19","-0.00159445"
"2026-01-18","0.00411333"
"2026-01-17","0.00548925"
"2026-01-16","0.00194226"
"2026-01-15","0.00118213"
"2026-01-14","0.00478302"
"2026-01-13","0.00534184"
"2026-01-12","0.00704886"
"2026-01-11","0.0093692"
"2026-01-10","0.00845261"
"2026-01-09","0.00500313"
"2026-01-08","0.00900736"
"2026-01-07","0.00986405"
"2026-01-06","0.00878682"
"2026-01-05","0.00840332"
"2026-01-04","0.00700741"
"2026-01-03","0.00368538"
"2026-01-02","0.01009935"
"2026-01-01","0.00998004"
"2025-12-31","0.00978372"
"2025-12-30","0.00706407"
"2025-12-29","0.00969435"
"2025-12-28","0.01005756"
"2025-12-27","0.00542723"
"2025-12-26","-0.00004139"
"2025-12-25","0.00061407"
"2025-12-24","0.00255198"
"2025-12-23","0.00535557"
"2025-12-22","0.00662679"
"2025-12-21","-0.00027702"
"2025-12-20","0.00223137"
"2025-12-19","0.00746333"
"2025-12-18","-0.00247193"
"2025-12-17","0.00071586"
"2025-12-16","-0.00387078"
"2025-12-15","-0.00100904"
"2025-12-14","-0.00125967"
"2025-12-13","-0.00231584"
"2025-12-12","-0.00262724"
"2025-12-11","-0.01046165"
"2025-12-10","0.00745652"
"2025-12-09","0.00431719"
"2025-12-08","0.00483604"
"2025-12-07","0.00115183"
"2025-12-06","-0.00712525"
"2025-12-05","-0.00255815"
"2025-12-04","0.00544427"
"2025-12-03","0.00903311"
"2025-12-02","0.00643841"
"2025-12-01","0.00619162"
"2025-11-30","-0.00550203"
"2025-11-29","-0.00667124"
"2025-11-28","-0.00042691"
"2025-11-27","0.00128867"
"2025-11-26","-0.00018077"
"2025-11-25","0.00293435"
"2025-11-24","-0.0053978"
"2025-11-23","-0.00504519"
"2025-11-22","-0.00258026"
"2025-11-21","0.00353061"
"2025-11-20","0.0038639"
"2025-11-19","0.00304251"
"2025-11-18","0.00924069"
"2025-11-17","0.00088329"
"2025-11-16","-0.00250324"
"2025-11-15","0.00343645"
"2025-11-14","0.00157507"
"2025-11-13","-0.00041048"
"2025-11-12","-0.00074458"
"2025-11-11","0.00494436"
"2025-11-10","0.00830763"
"2025-11-09","-0.0017993"
"2025-11-08","0.00790298"
"2025-11-07","0.00234798"
"2025-11-06","0.0001216"
"2025-11-05","-0.00527095"
"2025-11-04","0.00451213"
"2025-11-03","0.00119441"
"2025-11-02","0.00247359"
"2025-11-01","0.00480309"
"2025-10-31","-0.00155322"
"2025-10-30","0.00202429"
"2025-10-29","0.0023464"
"2025-10-28","0.00575975"
"2025-10-27","0.00286266"
"2025-10-26","0.00821036"
"2025-10-25","-0.00338164"
"2025-10-24","-0.00655637"
"2025-10-23","0.00430348"
"2025-10-22","0.00135595"
"2025-10-21","0.00779044"
"2025-10-20","0.00458564"
"2025-10-19","-0.00062466"
"2025-10-18","-0.00250275"
"2025-10-17","0.00413823"
"2025-10-16","0.00703491"
"2025-10-15","0.00426088"
"2025-10-14","0.00306868"
"2025-10-13","-0.0024159"
"2025-10-12","-0.00561069"
"2025-10-11","-0.01731705"
"2025-10-10","-0.07610548"
"2025-10-09","0.00813521"
"2025-10-08","0.00839877"
"2025-10-07","0.00578512"
"2025-10-06","0.01007614"
"2025-10-05","0.01009961"
"2025-10-04","0.00991664"
"2025-10-03","0.00815825"
"2025-10-02","0.00885664"
"2025-10-01","0.0101"
"2025-09-30","0.0078924"
"2025-09-29","0.009357"
"2025-09-28","0.00345914"
"2025-09-27","0.00262357"
"2025-09-26","0.00371415"
"2025-09-25","0.0096371"
"2025-09-24","0.01009637"
"2025-09-23","0.00397368"
"2025-09-22","-0.00177968"
"2025-09-21","0.0053075"
"2025-09-20","0.00479694"
"2025-09-19","0.00776974"
"2025-09-18","0.0101"
"2025-09-17","0.00530096"
"2025-09-16","0.00720872"
"2025-09-15","0.0098986"
"2025-09-14","0.01001235"
"2025-09-13","0.0097494"
"2025-09-12","0.00879378"
"2025-09-11","0.00856371"
"2025-09-10","0.0096902"
"2025-09-09","0.0101"
"2025-09-08","0.00945838"
"2025-09-07","0.00935256"
"2025-09-06","0.00896157"
"2025-09-05","0.00824718"
"2025-09-04","0.00823182"
"2025-09-03","0.01002503"
"2025-09-02","0.01009413"
"2025-09-01","0.0100086"
"2025-08-31","0.00593533"
"2025-08-30","0.00655238"
"2025-08-29","0.0101"
"2025-08-28","0.0101"
"2025-08-27","0.0101"
"2025-08-26","0.01007092"
"2025-08-25","0.01009519"
"2025-08-24","0.0101"
"2025-08-23","0.0101"
"2025-08-22","0.01008007"
"2025-08-21","0.01009871"
"2025-08-20","0.00986551"
"2025-08-19","0.00753434"
"2025-08-18","0.00770912"
"2025-08-17","0.00935533"
"2025-08-16","0.00979237"
"2025-08-15","0.01006446"
"2025-08-14","0.01009562"
"2025-08-13","0.0101"
"2025-08-12","0.01008564"
"2025-08-11","0.01008874"
"2025-08-10","0.01009238"
"2025-08-09","0.0101"
"2025-08-08","0.00897019"
"2025-08-07","0.00701555"
"2025-08-06","0.00621736"
"2025-08-05","0.00973263"
"2025-08-04","0.00778464"
"2025-08-03","0.003017"
"2025-08-02","0.01008798"
"2025-08-01","0.00947815"
"2025-07-31","0.01008206"
"2025-07-30","0.01007483"
"2025-07-29","0.01007625"
"2025-07-28","0.01009239"
"2025-07-27","0.0101"
"2025-07-26","0.0101"
"2025-07-25","0.0101"
"2025-07-24","0.0101"
"2025-07-23","0.01649038"
"2025-07-22","0.02039371"
"2025-07-21","0.01903231"
"2025-07-20","0.01010985"
"2025-07-19","0.01010098"
"2025-07-18","0.01831045"
"2025-07-17","0.01041292"
"2025-07-16","0.01015774"
"2025-07-15","0.01011796"
"2025-07-14","0.01011277"
"2025-07-13","0.0101"
"2025-07-12","0.01010031"
"2025-07-11","0.0101055"
"2025-07-10","0.00863831"
"2025-07-09","0.01009656"
"2025-07-08","0.00864263"
"2025-07-07","0.00874738"
"2025-07-06","0.0036477"
"2025-07-05","-0.00197099"
"2025-07-04","0.00247012"
"2025-07-03","0.00829246"
"2025-07-02","0.00465043"
"2025-07-01","0.00548776"
"2025-06-30","0.00973925"
"2025-06-29","0.00857824"
"2025-06-28","0.0013565"
"2025-06-27","0.00190387"
"2025-06-26","0.00688137"
"2025-06-25","0.0063256"
"2025-06-24","0.00518455"
"2025-06-23","-0.00352275"
"2025-06-22","-0.00361647"
"2025-06-21","0.00317576"
"2025-06-20","0.00417063"
"2025-06-19","0.00661887"
"2025-06-18","0.00888105"
"2025-06-17","0.00764769"
"2025-06-16","0.0077775"
"2025-06-15","-0.00291067"

# ✕ XRP · Funding Rate [bybit]
date,value
"2026-06-14","0.00265118"
"2026-06-13","0.00095322"
"2026-06-12","0.00681135"
"2026-06-11","0.00086097"
"2026-06-10","0.00667328"
"2026-06-09","-0.00270694"
"2026-06-08","0.00192248"
"2026-06-07","-0.00671971"
"2026-06-06","-0.0114199"
"2026-06-05","-0.00408836"
"2026-06-04","-0.0236229"
"2026-06-03","0.00162853"
"2026-06-02","-0.01408843"
"2026-06-01","0.00765583"
"2026-05-31","0.00852541"
"2026-05-30","0.00496839"
"2026-05-29","0.00599393"
"2026-05-28","0.00434008"
"2026-05-27","0.00998908"
"2026-05-26","0.00598421"
"2026-05-25","0.00405129"
"2026-05-24","-0.00667238"
"2026-05-23","0.00533105"
"2026-05-22","0.00951975"
"2026-05-21","0.0098592"
"2026-05-20","0.00996999"
"2026-05-19","0.00518948"
"2026-05-18","0.004812"
"2026-05-17","0.0007842"
"2026-05-16","-0.00759168"
"2026-05-15","0.00843637"
"2026-05-14","0.00815514"
"2026-05-13","0.00656399"
"2026-05-12","0.00136385"
"2026-05-11","-0.00282842"
"2026-05-10","0.00330792"
"2026-05-09","0.00467073"
"2026-05-08","0.00980443"
"2026-05-07","0.00614935"
"2026-05-06","0.00101025"
"2026-05-05","0.00241886"
"2026-05-04","0.0017935"
"2026-05-03","0.00271674"
"2026-05-02","0.00530845"
"2026-05-01","-0.00023954"
"2026-04-30","0.00779624"
"2026-04-29","0.00243691"
"2026-04-28","0.00358647"
"2026-04-27","0.00843641"
"2026-04-26","0.00846169"
"2026-04-25","0.00983961"
"2026-04-24","0.00625054"
"2026-04-23","-0.00617272"
"2026-04-22","0.00739627"
"2026-04-21","0.00405901"
"2026-04-20","0.00057227"
"2026-04-19","-0.00123152"
"2026-04-18","0.00442371"
"2026-04-17","-0.00531595"
"2026-04-16","0.00327347"
"2026-04-15","0.00532318"
"2026-04-14","0.00413756"
"2026-04-13","-0.00370778"
"2026-04-12","-0.01541162"
"2026-04-11","-0.00419845"
"2026-04-10","-0.00001407"
"2026-04-09","-0.00676817"
"2026-04-08","-0.00781464"
"2026-04-07","0.00410203"
"2026-04-06","-0.0173281"
"2026-04-05","-0.00267364"
"2026-04-04","0.00108716"
"2026-04-03","-0.00465528"
"2026-04-02","-0.0056021"
"2026-04-01","-0.00390833"
"2026-03-31","0.0065953"
"2026-03-30","-0.00148791"
"2026-03-29","0.00308416"
"2026-03-28","0.00463914"
"2026-03-27","-0.00700001"
"2026-03-26","-0.00009739"
"2026-03-25","0.0025523"
"2026-03-24","0.00549055"
"2026-03-23","0.00110398"
"2026-03-22","0.00376844"
"2026-03-21","0.00860254"
"2026-03-20","0.0025002"
"2026-03-19","-0.00331339"
"2026-03-18","0.00168122"
"2026-03-17","-0.00421336"
"2026-03-16","0.00355361"
"2026-03-15","0.00161263"
"2026-03-14","-0.00090593"
"2026-03-13","0.00250941"
"2026-03-12","0.00144643"
"2026-03-11","-0.0152999"
"2026-03-10","-0.00214837"
"2026-03-09","-0.01338616"
"2026-03-08","-0.01423952"
"2026-03-07","-0.01481154"
"2026-03-06","-0.00150243"
"2026-03-05","-0.00501294"
"2026-03-04","-0.01146238"
"2026-03-03","0.00073492"
"2026-03-02","-0.01097826"
"2026-03-01","-0.00488616"
"2026-02-28","-0.02286111"
"2026-02-27","-0.00079058"
"2026-02-26","-0.00981946"
"2026-02-25","-0.01501962"
"2026-02-24","-0.00373866"
"2026-02-23","-0.01681776"
"2026-02-22","-0.00247127"
"2026-02-21","-0.0078324"
"2026-02-20","-0.00925072"
"2026-02-19","0.00411601"
"2026-02-18","-0.00053389"
"2026-02-17","-0.00749755"
"2026-02-16","-0.01352747"
"2026-02-15","-0.00756975"
"2026-02-14","-0.00722251"
"2026-02-13","0.0008068"
"2026-02-12","-0.01520246"
"2026-02-11","-0.01014778"
"2026-02-10","-0.01579901"
"2026-02-09","-0.0079648"
"2026-02-08","-0.00850945"
"2026-02-07","-0.01144027"
"2026-02-06","-0.03763611"
"2026-02-05","-0.00915926"
"2026-02-04","0.00731502"
"2026-02-03","0.00402059"
"2026-02-02","0.00221609"
"2026-02-01","-0.01716078"
"2026-01-31","-0.01299468"
"2026-01-30","0.00767784"
"2026-01-29","0.00212163"
"2026-01-28","0.00657779"
"2026-01-27","-0.00543615"
"2026-01-26","-0.00727861"
"2026-01-25","0.00324847"
"2026-01-24","0.0100304"
"2026-01-23","0.00561273"
"2026-01-22","0.00802908"
"2026-01-21","-0.00004554"
"2026-01-20","0.00468001"
"2026-01-19","-0.00333992"
"2026-01-18","0.00411082"
"2026-01-17","0.00742126"
"2026-01-16","-0.00431746"
"2026-01-15","0.00333272"
"2026-01-14","0.00295457"
"2026-01-13","0.00352187"
"2026-01-12","0.00540492"
"2026-01-11","0.00644809"
"2026-01-10","0.0098064"
"2026-01-09","0.00920634"
"2026-01-08","0.00045043"
"2026-01-07","0.01001584"
"2026-01-06","0.01007504"
"2026-01-05","0.00483336"
"2026-01-04","0.00850756"
"2026-01-03","0.00838877"
"2026-01-02","0.00830354"
"2026-01-01","0.01001134"
"2025-12-31","0.0100359"
"2025-12-30","0.00997823"
"2025-12-29","0.01002997"
"2025-12-28","0.01008946"
"2025-12-27","0.01007899"
"2025-12-26","-0.01041351"
"2025-12-25","0.00814035"
"2025-12-24","0.00458728"
"2025-12-23","0.00278058"
"2025-12-22","0.00868701"
"2025-12-21","-0.00051102"
"2025-12-20","0.00022997"
"2025-12-19","-0.00327968"
"2025-12-18","-0.00485257"
"2025-12-17","0.00490504"
"2025-12-16","-0.01386764"
"2025-12-15","-0.00525304"
"2025-12-14","-0.0006044"
"2025-12-13","-0.0057868"
"2025-12-12","0.00117846"
"2025-12-11","-0.00234584"
"2025-12-10","0.00117322"
"2025-12-09","0.00488442"
"2025-12-08","0.01005902"
"2025-12-07","0.00995986"
"2025-12-06","0.00675186"
"2025-12-05","-0.01300446"
"2025-12-04","-0.00563339"
"2025-12-03","0.00286839"
"2025-12-02","-0.00453611"
"2025-12-01","-0.00036792"
"2025-11-30","0.00226188"
"2025-11-29","-0.00075083"
"2025-11-28","0.00241645"
"2025-11-27","0.00857757"
"2025-11-26","0.00513603"
"2025-11-25","0.00997422"
"2025-11-24","-0.00294006"
"2025-11-23","0.00752825"
"2025-11-22","0.00544763"
"2025-11-21","0.00761124"
"2025-11-20","0.01001432"
"2025-11-19","0.00773506"
"2025-11-18","0.00664331"
"2025-11-17","0.00375344"
"2025-11-16","-0.00009082"
"2025-11-15","0.00814355"
"2025-11-14","0.0045752"
"2025-11-13","0.00342987"
"2025-11-12","0.00339541"
"2025-11-11","0.00945702"
"2025-11-10","0.00064087"
"2025-11-09","0.00535426"
"2025-11-08","0.00993142"
