rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"377","BNX","BinaryX","30.487927607275022","0.064759852122","-1.13984268128","-17.416479767439","19767869","12.49","46.4","63","1843","2099","28","0.007844829276902861","0.000902322190163382","89","hold"
"378","SAFE","Safe","0.09023225608883459","-2.925373448058","-6.470696468838","-35.803648498699","68316392","647857.08","46.3","48","2431","237","146","0.04090518122956492","0.0031183632617911494","77","hold"
"379","TORN","Tornado Cash","5.447176255997485","-0.50771543238","-0.614606288867","-0.523318961752","20688707","56174.26","46.3","13","2979","2208","10","0.002801724741751022","0.0009443546702929129","0","hold"
"380","MPLX","Metaplex","0.018484036535107017","-2.940857999681","-7.627520944043","-26.131539399213","9540310","596160.56","46.3","64","2395","243","204","0.05715518473172085","0.0004354760451942299","89","hold"
"381","RESOLV","Resolv","0.01724111","1.030937608842132","-1.1783081645386655","","7178971","4073796","46.3","25","194","806","234","0.06556035895697392","0.00032769059911512996","48","hold"
"382","PIEVERSE","Pieverse","0.6247771039035476","-5.450234984391","2.621466629616","-39.417591674427","173547302","23075526.12","46.2","48","2885","90","137","0.038383628961989","0.007921722955447848","24","sell"
"383","RLB","Rollbit Coin","0.06014107057933215","0.844246582597","0.345003158101","-7.662276977755","99179955","216743.34","46.2","21","220","1250","189","0.052952597619094315","0.004527158401135988","5","hold"
"384","GODS","Gods Unchained","0.026467530078819718","2.531332072413","-8.151203191393","-26.304632111611","10434295","669341.99","46.2","48","393","2322","10","0.002801724741751022","0.00047628279594582636","100","hold"
"385","LIT","Lighter","1.5639657394707807","-2.788387051052","9.539680001451","81.029728935491","390824867","37614603.23","46.1","50","1991","115","386","0.10814657503158945","0.017839553163861644","46","hold"
"386","TROLL","TROLL","0.081174","7.983860882942557","17.887507847547564","","81074345","3835047","46.1","51","4","22","1779","0.4984268315575068","0.003700711520622766","35","hold"
"387","CORGIAI","CorgiAI","0.000035330385623197324","0.923550446965","7.420861751774","-6.111352718868","12312381","9447.56","46.1","46","972","1978","4","0.0011206898967004088","0.0005620097234581032","","hold"
"388","GAS","Gas","1.110995521561987","-1.046617323274","-1.479292819492","-30.481275653186","72607742","2123177.55","46","57","1651","146","313","0.08769398441680698","0.0033142457987888215","97","hold"
"389","SNEK","Snek","0.0003929764028644268","-2.058972365408","33.376426539948","-29.42382183935","29459311","2986177.6","46","68","2179","230","198","0.05547414988667024","0.001344696791658434","62","hold"
"390","METIS","Metis","2.7622345469512584","2.931072205577","7.385626702882","-23.498237655771","21120806","5590377.6","46","57","61","184","285","0.07984915513990412","0.0009640782184430653","6","hold"
"391","PENGU","Pudgy Penguins","0.006496466842960007","-4.871967177084","-3.46288128803","-25.32906428163","411854080","68508152.53","45.9","54","2319","103","886","0.24823281211914053","0.018799450537299936","71","hold"
"392","LCX","LCX","0.027633948752124254","-2.211280913493","1.940912557283","-22.300774465585","26278587","82007.98","45.9","45","2276","94","274","0.076767257923978","0.0011995097790378406","26","hold"
"393","APT","Aptos","0.645728328225032","-4.188503117155","-4.17256823156","-34.415555072632","542924199","46598125.83","45.8","52","2330","40","514","0.14400865172600252","0.024782264205331382","44","hold"
"394","APEX","ApeX Protocol","0.2908772519445288","13.590949408162","13.968201076077","-0.722573544616","40319187.89","2425908.36","45.8","48","64","597","40","0.011206898967004088","0.0018394813049928775","92","hold"
"395","AMP","AMP Token","0.0005208371473791334","-2.343526606153","-3.961160340551","-40.302721205339","45570774","2076988.07","45.7","49","2112","274","490","0.13728451234580008","0.0020801190357504144","45","hold"
"396","YGG","Yield Guild Games","0.024535076063734486","-2.380801673933","-4.815945586119","-37.794559831578","19244398","5411763.57","45.7","58","2114","202","162","0.04538794081636655","0.0008784278847525652","54","hold"
"397","DRIFT","Drift Protocol","0.016048906062967404","-2.364262698268","-8.345576610072","-48.271942905176","9874519","4903888.6","45.7","24","2611","908","37","0.01036638154447878","0.0004507313161013931","33","hold"
"398","SC","Siacoin","0.0007076718966843123","-3.587709468025","2.194271832839","-24.782781242417","35292989","3648590.89","45.6","78","3340","469","38","0.010646554018653883","0.0016109802797606636","75","hold"
"399","M","MemeCore","2.9785580767769293","1.088464603173","-4.486166917972","-8.057244523729","3883591510","8778581.57","45.2","48","232","1276","28","0.007844829276902861","0.17727003335580158","75","hold"
"400","XPL","Plasma","0.08433927598503967","-6.945731833492","20.936992048874","-5.714149640272","218499771","119529388.58","45.2","61","2476","304","897","0.25131470933506667","0.009973618902417727","52","sell"
"401","WALLET","Ambire Wallet","0.01576451945175766","5.086879217928","15.974844254484","85.685716779565","11458223","25108.83","45.2","25","612","2068","4","0.0011206898967004088","0.000523020912003233","","hold"
"402","PUFFER","Puffer Finance","0.014739637395645514","4.95386773637","-1.27629591809","-43.723228591574","7131264.21","3474166.16","45.2","53","215","1189","15","0.004202587112626533","0.00032551293177644194","100","hold"
"403","MBX","Marblex","0.028216237230064615","0.715554828964","-0.596820288477","-30.466076460359","7864022","834357.36","45","60","222","338","31","0.008685346699428168","0.00035896036919978676","21","hold"
"404","VVS","VVS Finance","0.0000010718709149819888","1.564443415996","1.26968429623","-18.21487879201","46821613","49461.41","44.9","55","128","571","462","0.12943968306889722","0.002137214708835954","100","hold"
"405","ELON","Dogelon Mars","2.9713936136709933e-8","-1.959174092549","2.694947975008","-25.027554851234","29786287","4450414.24","44.9","42","2058","314","389","0.10898709245411475","0.0013596219057640999","62","hold"
"406","SHELL","MyShell Token","0.02533952041614538","-2.297991709831","-3.727889250965","-28.028029615107","9955616.02","6436014.86","44.9","52","2465","371","177","0.049590527928993086","0.0004544370945452496","5","hold"
"407","CSPR","Casper Network","0.00207102","0.03146503618890396","-7.044655113179","-28.419194377356","33228603","1260365.7","44.8","13","1719","1098","316","0.0885345018393323","0.0015167495209033168","13","hold"
"408","CPOOL","Clearpool","0.023881837030323406","-1.664387324225","5.80115207715","-28.095407500052","24084724","873523.83","44.8","55","2026","192","189","0.052952597619094315","0.0010993689258645214","68","hold"
"409","RBTC","RSK Smart Bitcoin","64407.85106273464","1.224160502151","2.891544115758","-18.398657222179","179951030.86","0.56","44.7","24","807","2428","6","0.001681034845050613","0.008214026928636242","100","hold"
"410","CELO","Celo","0.060318447047958426","-1.667473830154","0.17820600652","-30.868915955531","36704471","1606400.64","44.7","62","1830","227","1945","0.5449354622705738","0.001675408647310863","70","hold"
"411","IRYS","Irys","0.01799242","4.039199329357587","-0.3621976408072474","","36084906","21119864","44.7","57","25","425","380","0.10646554018653882","0.0016471280446951448","43","hold"
"412","ZBT","ZEROBASE","0.116747","-6.799626450489547","-4.866175639153192","","28593916","12066430","44.7","73","2840","67","140","0.039224146384514304","0.0013051950572147038","73","sell"
"413","DIAM","DIAM","0.006666755678777677","-0.340887553582","-0.243121601701","-9.508112453538","13218983","398457.62","44.6","42","4262","2184","3","0.0008405174225253065","0.0006033923885418563","","hold"
"414","SFP","SafePal","0.23920030388877184","-1.605682474515","7.859826648768","-18.827438387446","120731079","2260282.21","44.5","76","1900","613","240","0.06724139380202453","0.005510878872379632","98","hold"
"415","STG","Stargate Finance","0.26197918927674224","-28.108688832385","21.428740782305","29.930657784695","36849782","90538625.17","44.5","45","2777","972","574","0.16081900017650866","0.0016820414988223148","60","sell"
"416","IQ","IQ","0.0007958341972860646","-0.122945809863","-4.758428354949","-27.278809359484","20955873.83","489698.68","44.5","55","862","268","244","0.06836208369872494","0.0009578499311162324","18","hold"
"417","LUNC","Terra Classic","0.00006957649694396987","-5.198753248455","3.777395952722","-6.794585406869","392238589","15734487.91","44.4","61","2389","71","572","0.16025865522815846","0.017904083778229947","60","sell"
"418","GLM","Golem","0.10964","-0.49135970423280606","-0.7018522270174677","","109736175","3926648","44.4","14","3098","2219","4","0.0011206898967004088","0.00500900657355389","100","hold"
"419","FB","Fractal Bitcoin","0.4062607495607906","-2.195085390827","4.643527723655","-10.773867428214","42288260","3474107.87","44.4","39","4188","1791","5","0.001400862370875511","0.0019302857268731668","","hold"
"420","SHFL","Shuffle","0.2982994460245055","-0.963501479405","0.025348181352","2.843041710347","127021249","618465.77","44.3","44","3953","654","5","0.001400862370875511","0.0057979993490936375","0","hold"
"421","USDD","USDD","0.9992488267102848","-0.016650294517","-0.042291968621","-0.009876771568","1359495855","53859174.79","44.2","35","781","606","112","0.031379317107611444","0.06205541312529133","28","hold"
"422","NEO","NEO","2.1466197859492753","-2.948945071382","-0.945320368846","-27.755096062061","152955751","6029898.92","44.2","40","2322","202","284","0.07956898266572902","0.006981803058306634","21","hold"
"423","STABLE","Stable","0.03569466941034037","-0.864880992304","5.316166027618","-2.678224493883","841976401.51","15221990.34","44.1","42","1781","498","255","0.07144398091465107","0.038424600663245864","51","hold"
"424","BDX","Beldex","0.08006017290586129","0.675741132186","1.727835710677","1.1187325916","619269009","7070924.29","44.1","70","324","121","62","0.017370693398856336","0.028267091839853202","92","hold"
"425","RVN","Ravencoin","0.004263790784333202","-3.219087662095","1.04197783768","-24.528144052173","70212841","3317464.67","44.1","59","3453","493","21","0.005883621957677146","0.0032049283849823825","60","hold"
"426","NEWT","Newton Protocol","0.05219622286036894","-0.838847871298","-4.837915010326","-30.827238906141","11430057","14775371.8","44.1","80","2559","1480","8","0.0022413797934008176","0.0005217352495573648","100","hold"
"427","LINK","Chainlink","7.796733748101768","-2.506994506787","0.449290620282","-22.338296039483","5712563843","181856322.38","44","59","1189","104","1945","0.5449354622705738","0.26075512328941003","89","hold"
"428","WXTZ","Wrapped XTZ","0.2307741942268609","-3.241598198603","-4.027073852927","-36.796339797176","388758238.87","11716.58","44","44","5712","1278","1","0.0002801724741751022","0.01774522006096042","","hold"
"429","SRX","StorX Token","0.054039","-0.1899536962701731","-1.128058212422694","","32807776","1691839","44","56","1832","795","32","0.00896551917360327","0.0014975404933485568","75","hold"
"430","ASR","AS Roma Fan Token","1.0882506277593926","5.551036182349","6.822119071803","-10.854560690697","9399383","4047588.06","44","77","182","387","29","0.008125001751077963","0.0004290433053124978","100","hold"
"431","TLM","Alien Worlds","0.0011032254911464245","11.221745276964","3.97209602874","-42.562524918451","7798024","11933603.98","44","45","87","253","94","0.026336212572459605","0.00035594783102956706","25","hold"
"432","ETHFI","Ether.fi","0.30714202146055875","-3.540267434395","1.395983842907","-25.68055711433","271812652","35559369.77","43.9","46","2573","133","139","0.03894397391033921","0.012407133387354864","24","hold"
"433","RSWETH","Restaked Swell Ethereum","1782.0392357927562","0.413632455357","3.017873715497","-26.055120632426","23095675.59","4713.52","43.9","43","1526","1937","2","0.0005603449483502044","0.0010542229201170729","","hold"
"434","RENDER","Render","1.709022287000695","-4.495594001556","2.018797820831","-5.797580114662","896276608","47945187.28","43.8","45","2309","8","807","0.22609918665930745","0.04091135326335717","42","hold"
"435","ZK","zkSync","0.011099569259561686","-5.466450083552","6.11693719452","-32.433337819283","108602213","21552228.97","43.8","64","2436","14","845","0.23674574067796134","0.004957245856432482","68","sell"
"436","BOME","BOOK OF MEME","0.0004192909809146392","-4.173367565821","1.767983870562","-27.599943340005","29274827","7811517.34","43.8","42","2702","292","252","0.07060346349212575","0.0013362758532694703","23","hold"
"437","DFI","DeFiChain","0.0007484746638368047","-5.092852326133","-8.538553241139","-17.560518479518","14124992","126.35","43.8","40","5228","2515","2","0.0005603449483502044","0.0006447479856063519","","sell"
"438","MARSMI","MarsMi","0.01325167","1.0658636958652135","7.287487013942612","","13251658","320002","43.8","44","632","1456","7","0.0019612073192257153","0.0006048838683550615","100","hold"
"439","TRB","Tellor Tributes","13.2385571938042","-0.868651428608","0.174826238653","-26.741380323747","37447443","10022897.67","43.7","49","1820","377","228","0.0638793241119233","0.0017093222736238494","11","hold"
"440","WSTETH","Lido wstETH","2054.233475308334","-1.019762298421","2.371954624672","-25.036811659052","9591072136.25","2965543.23","43.5","50","3777","1610","6","0.001681034845050613","0.437793128636986","100","hold"
"441","CAKE","PancakeSwap","1.340419527438551","-0.477412595583","6.96440474087","-10.311353201049","474285970","21185260.11","43.5","44","1486","225","320","0.0896551917360327","0.021649210403719497","30","hold"
