mode,seed,gen,evals,new_cells,admissions,surviving_offspring,reused_parent_ids,n_elites,coverage,center_free_coverage,n_center_free,n_boundary_elites,qd_score,normalized_qd,mean_fitness,max_fitness,bd_entropy,bd_spread
random,11,94,9280,4,9,9,0,1259,0.307373046875,0.32784138508796423,3581,85,843.1025013616877,0.2058355716215058,0.6696604458790212,0.9795910027634741,5.4634050787547555,0.4867813417303184
random,11,95,9376,8,13,13,0,1267,0.309326171875,0.33007539793353813,3581,85,848.6473207366392,0.20718928728921857,0.6698084615127382,0.9795910027634741,5.466782281544482,0.47810977528785953
random,11,96,9472,5,10,10,0,1272,0.310546875,0.33147165596202177,3581,85,852.1782444531128,0.20805132921218575,0.6699514500417554,0.9795910027634741,5.468886928405723,0.48151636342490506
random,11,97,9568,8,16,16,0,1280,0.3125,0.33370566880759567,3581,85,858.7526274821879,0.20965640319389353,0.6709004902204593,0.9795910027634741,5.470934828486017,0.4758347438289165
random,11,98,9664,3,10,10,0,1283,0.313232421875,0.33454342362468587,3581,85,861.6580406571618,0.2103657325823149,0.6715962904576476,0.9795910027634741,5.475592656673937,0.4879710754642135
random,11,99,9760,5,7,7,0,1288,0.314453125,0.33566043004747276,3581,86,864.7977506180996,0.21113226333449697,0.6714268250140525,0.9795910027634741,5.477075766097828,0.486307747260864
random,11,100,9856,6,16,16,0,1294,0.31591796875,0.33733593968165315,3581,86,870.0511847962168,0.21241484003813887,0.6723734040156235,0.9795910027634741,5.478211203455002,0.4737686824255134
random,11,101,9952,4,14,14,0,1298,0.31689453125,0.3384529461044401,3581,86,874.6119042154255,0.21352829692759412,0.6738150263601121,0.9795910027634741,5.479499658946267,0.4794885702592814
random,11,102,10048,8,20,20,0,1306,0.31884765625,0.3401284557386205,3581,88,881.318889055808,0.21516574439839062,0.674823039093268,0.9795910027634741,5.478397522926382,0.4802462819478207
random,11,103,10144,3,9,9,0,1309,0.319580078125,0.3409662105557107,3581,88,884.1492875464133,0.21585675965488607,0.6754387223425617,0.9795910027634741,5.479745215142961,0.48023500632864935
random,11,104,10240,7,11,11,0,1316,0.3212890625,0.34292097179558784,3581,88,889.0480914378008,0.21705275669868185,0.6755684585393623,0.9795910027634741,5.483071358759214,0.48183615021687437
random,11,105,10336,3,15,15,0,1319,0.322021484375,0.34375872661267803,3581,88,893.0032200792052,0.2180183642771497,0.6770304928576234,0.9795910027634741,5.484254580597209,0.4778389763275571
random,11,106,10432,3,15,15,0,1322,0.32275390625,0.34459648142976823,3581,88,897.2838558124124,0.21906344136045225,0.6787321148354103,0.9795910027634741,5.486352213142482,0.4803229328622154
random,11,107,10528,4,14,14,0,1326,0.32373046875,0.3457134878525552,3581,88,901.3966453002092,0.2200675403564964,0.6797863086728576,0.9795910027634741,5.487723894713124,0.47512066481455195
random,11,108,10624,7,10,10,0,1333,0.325439453125,0.34766824909243227,3581,88,906.6636292451133,0.22135342510867023,0.6801677638748036,0.9795910027634741,5.489347444097981,0.48089283489094037
random,11,109,10720,3,10,10,0,1336,0.326171875,0.34850600390952247,3581,88,909.5268034970817,0.2220524422600297,0.6807835355517079,0.9795910027634741,5.489060580300309,0.47721622087665827
random,11,110,10816,8,15,15,0,1344,0.328125,0.35074001675509636,3581,88,916.5057361372966,0.22375628323664468,0.6819239108164409,0.9795910027634741,5.491866419648773,0.47993145723477754
random,11,111,10912,4,11,11,0,1348,0.3291015625,0.35185702317788325,3581,88,919.4433205500368,0.22447346693116133,0.6820796146513626,0.9795910027634741,5.491534434919538,0.48441796106705
random,11,112,11008,7,14,14,0,1355,0.330810546875,0.35353253281206365,3581,89,924.7679228611094,0.22577341866726303,0.682485551927018,0.9795910027634741,5.49976311677557,0.4795858557319628
random,11,113,11104,7,11,11,0,1362,0.33251953125,0.3554872940519408,3581,89,929.3383353155325,0.22688924202039368,0.6823335795268227,0.9795910027634741,5.505058630855245,0.478257193537153
random,11,114,11200,9,15,15,0,1371,0.334716796875,0.3580005585032114,3581,89,936.3761197814154,0.2286074511185096,0.6829876876596757,0.9795910027634741,5.511162629209556,0.4856102764674931
random,11,115,11296,5,16,16,0,1376,0.3359375,0.3593968165316951,3581,89,940.4198045831565,0.2295946788533097,0.6834446254238056,0.9795910027634741,5.514970397684405,0.47405059382786957
random,11,116,11392,2,6,6,0,1378,0.33642578125,0.35995531974308853,3581,89,942.5750816213653,0.23012086953646613,0.6840167500880735,0.9795910027634741,5.515150291555401,0.4826877484899032
random,11,117,11488,6,10,10,0,1384,0.337890625,0.3613515777715722,3581,90,946.7188195795234,0.23113252431140707,0.6840453898695978,0.9795910027634741,5.5155548281708,0.4838008341280793
random,11,118,11584,6,16,16,0,1390,0.33935546875,0.36302708740575257,3581,90,951.071126586362,0.23219509926424853,0.6842238320765194,0.9795910027634741,5.516885445598568,0.480577165114378
random,11,119,11680,7,19,19,0,1397,0.341064453125,0.3649818486456297,3581,90,957.3962964330356,0.23373933018384657,0.6853230468382502,0.9795910027634741,5.518503290999324,0.47615521011792755
random,11,120,11776,7,14,14,0,1404,0.3427734375,0.36693660988550686,3581,90,962.3244336147369,0.23494248867547288,0.6854162632583596,0.9795910027634741,5.524461681778222,0.488891464385086
random,11,121,11872,2,9,9,0,1406,0.34326171875,0.3674951130969003,3581,90,964.5273040701181,0.23548029884524369,0.6860080398791737,0.9795910027634741,5.52801632287375,0.4832880690885749
random,11,122,11968,4,7,7,0,1410,0.34423828125,0.36861211951968725,3581,90,967.4358762451388,0.23619039947391085,0.6861247349256304,0.9795910027634741,5.528727104556211,0.4787729600644311
random,11,123,12064,2,7,7,0,1412,0.3447265625,0.3691706227310807,3581,90,969.4449524348054,0.23668089659052866,0.6865757453504288,0.9795910027634741,5.5317890596790456,0.48692714655622926
random,11,124,12160,5,11,11,0,1417,0.345947265625,0.37056688075956434,3581,90,972.4926858987341,0.23742497214324562,0.6863039420597982,0.9795910027634741,5.537346237624854,0.4823431241370487
random,11,125,12256,6,15,15,0,1423,0.347412109375,0.37224239039374474,3581,90,977.406815482265,0.23862471081109984,0.6868635386382748,0.9795910027634741,5.539198259990899,0.4846858708625398
random,11,126,12352,3,8,8,0,1426,0.34814453125,0.37308014521083493,3581,90,979.7630825814282,0.2391999713333565,0.687070885400721,0.9795910027634741,5.54141514032151,0.47774321419870475
random,11,127,12448,4,11,11,0,1430,0.34912109375,0.3741971516336219,3581,90,983.4863835975522,0.24010898037049613,0.687752715802484,0.9795910027634741,5.545437282546223,0.4835215364915741
random,11,128,12544,1,10,10,0,1431,0.349365234375,0.37447640323931863,3581,90,985.1865216819808,0.24052405314501485,0.6884601828665134,0.9795910027634741,5.54626349424316,0.4851963897316048
random,11,129,12640,5,10,10,0,1436,0.3505859375,0.3758726612678023,3581,90,989.1129703276729,0.2414826587714045,0.6887973330972652,0.9795910027634741,5.548455272709266,0.47917517163510126
random,11,130,12736,3,7,7,0,1439,0.351318359375,0.3764311644791958,3581,91,991.2124477192907,0.24199522649396746,0.6888203250307788,0.9795910027634741,5.55054084735381,0.4810823800991551
random,11,131,12832,6,11,11,0,1445,0.352783203125,0.3781066741133762,3581,91,996.0478330099668,0.24317574048094892,0.6893064588304268,0.9795910027634741,5.552834068380127,0.4866478824710275
random,11,132,12928,6,11,11,0,1451,0.354248046875,0.37978218374755657,3581,91,1000.5646698880034,0.24427848385937584,0.6895690350709879,0.9795910027634741,5.553182105196518,0.48840457745435806
random,11,133,13024,5,14,14,0,1456,0.35546875,0.3811784417760402,3581,91,1004.4849128931273,0.24523557443679866,0.6898934841298952,0.9795910027634741,5.553875882904642,0.48891534053179797
random,11,134,13120,5,12,12,0,1461,0.356689453125,0.38257469980452385,3581,91,1008.8344169403067,0.24629746507331707,0.6905095256264933,0.9795910027634741,5.555342027503972,0.4847087922351884
random,11,135,13216,5,14,14,0,1466,0.35791015625,0.38397095783300755,3581,91,1014.489618314259,0.24767812947125464,0.6920120179496992,0.9795910027634741,5.556964840490039,0.48272237981832955
random,11,136,13312,7,11,11,0,1473,0.359619140625,0.38592571907288464,3581,91,1019.9903968142002,0.24902109297221683,0.6924578389777326,0.9795910027634741,5.557954701542055,0.48957453979219573
random,11,137,13408,5,14,14,0,1478,0.36083984375,0.38732197710136834,3581,91,1024.7977289317719,0.25019475803998337,0.6933678815505899,0.9795910027634741,5.5576055914567135,0.4897335799053101
random,11,138,13504,1,8,8,0,1479,0.361083984375,0.38732197710136834,3581,92,1026.071064129063,0.2505056308908845,0.6937600163144442,0.9795910027634741,5.559502391643067,0.4924103816442542
random,11,139,13600,7,17,17,0,1486,0.36279296875,0.3892767383412455,3581,92,1031.9489111995342,0.2519406521483238,0.6944474503361603,0.9795910027634741,5.564599226231428,0.48505438381899324
random,11,140,13696,6,11,11,0,1492,0.3642578125,0.39067299636972913,3581,93,1036.180342225907,0.2529737163637468,0.6944908459959163,0.9795910027634741,5.567894475955317,0.4823940391693844
random,11,141,13792,6,10,10,0,1498,0.36572265625,0.3923485060039095,3581,93,1040.4190988973114,0.2540085690667264,0.6945387843106218,0.9795910027634741,5.569524499115334,0.4871962708882233
random,11,142,13888,5,12,12,0,1503,0.366943359375,0.39374476403239317,3581,93,1044.6669145655403,0.2550456334388526,0.6950545007089424,0.9795910027634741,5.571693518899938,0.4881377436572324
random,11,143,13984,4,9,9,0,1507,0.367919921875,0.39458251884948337,3581,94,1048.1048897387209,0.2558849828463674,0.6954909686388328,0.9795910027634741,5.57118906246415,0.48393839191260724
random,11,144,14080,3,7,6,0,1510,0.36865234375,0.39542027366657356,3581,94,1050.4772176283423,0.2564641644600445,0.6956802765750612,0.9795910027634741,5.572139260482946,0.4850284902324554
random,11,145,14176,3,8,8,0,1513,0.369384765625,0.39597877687796706,3581,95,1052.622850078075,0.25698800050734255,0.6957190020344184,0.9795910027634741,5.571594397501536,0.4896535497288872
random,11,146,14272,4,7,7,0,1517,0.370361328125,0.39681653169505726,3581,96,1055.4083373734697,0.25766805111656976,0.6957207233839616,0.9795910027634741,5.577699525047491,0.4905442618318962
random,11,147,14368,8,11,11,0,1525,0.372314453125,0.3990505445406311,3581,96,1060.8365144364961,0.2589932896573477,0.6956305012698335,0.9795910027634741,5.583248743524749,0.49146792937035255
random,11,148,14464,5,19,18,0,1530,0.37353515625,0.40044680256911475,3581,96,1065.6896607712122,0.2601781398367217,0.6965291900465439,0.9795910027634741,5.587182470471162,0.49403815631090675
random,11,149,14560,8,17,17,0,1538,0.37548828125,0.4024015638089919,3581,97,1071.75328118189,0.2616585159135474,0.696848687374441,0.9795910027634741,5.590931514865537,0.486135177391954
random,11,150,14656,7,13,13,0,1545,0.377197265625,0.40435632504886904,3581,97,1076.5656116147084,0.26283340127312216,0.6968062211098436,0.9795910027634741,5.5946999389191205,0.489854984320905
random,11,151,14752,6,11,11,0,1551,0.378662109375,0.4057525830773527,3581,98,1080.7943547742857,0.26386580927106584,0.6968371081716864,0.9795910027634741,5.596955676902709,0.4935782395777541
random,11,152,14848,2,5,5,0,1553,0.379150390625,0.4063110862887462,3581,98,1082.7342291154957,0.2643394114051503,0.6971888146268486,0.9795910027634741,5.597227172019171,0.49468363331668597
random,11,153,14944,4,10,9,0,1557,0.380126953125,0.4071488411058364,3581,99,1085.4310142731692,0.26499780621903546,0.6971297458401857,0.9795910027634741,5.598746636657509,0.4931550440140878
random,11,154,15040,4,14,14,0,1561,0.381103515625,0.4079865959229266,3581,100,1089.0833430234234,0.26588948804282797,0.6976831153257036,0.9795910027634741,5.602661957246845,0.4947391364750137
random,11,155,15136,5,10,10,0,1566,0.38232421875,0.40910360234571347,3581,101,1092.6272881859736,0.2667547090297787,0.6977185748314008,0.9795910027634741,5.604327455483175,0.48731457985458926
random,11,156,15232,4,13,13,0,1570,0.38330078125,0.4102206087685004,3581,101,1096.4315759584929,0.2676834902242414,0.6983640611200591,0.9795910027634741,5.607081182378089,0.4913096246302286
random,11,157,15328,7,14,14,0,1577,0.385009765625,0.41217537000837756,3581,101,1101.4211159138972,0.2689016396274163,0.6984281014038664,0.9795910027634741,5.608574203569088,0.49114439853668956
random,11,158,15424,5,13,13,0,1582,0.38623046875,0.4135716280368612,3581,101,1106.2290955649066,0.27007546278440103,0.6992598581320523,0.9795910027634741,5.611042822185132,0.4989522777999885
random,11,159,15520,4,9,9,0,1586,0.38720703125,0.41468863445964815,3581,101,1109.7964168970907,0.2709463908440163,0.6997455339830332,0.9795910027634741,5.61311822618413,0.4902279821051556
random,11,160,15616,2,3,3,0,1588,0.3876953125,0.4152471376710416,3581,101,1111.0286522920233,0.27124722956348224,0.6996402092519038,0.9795910027634741,5.614054582020642,0.4865101540370532
random,11,161,15712,1,6,6,0,1589,0.387939453125,0.41552638927673835,3581,101,1112.1896540543203,0.27153067725935554,0.6999305563589178,0.9795910027634741,5.613830787333663,0.4934097189324422
random,11,162,15808,5,13,13,0,1594,0.38916015625,0.416922647305222,3581,101,1116.88962681007,0.27267813154542725,0.7006835801819762,0.9795910027634741,5.614112200097311,0.48587600559472144
random,11,163,15904,4,12,12,0,1598,0.39013671875,0.4177604021223122,3581,102,1120.0646438611402,0.2734532821926612,0.7009165480983356,0.9795910027634741,5.617050812364422,0.4900363679772458
random,11,164,16000,9,17,17,0,1607,0.392333984375,0.4202736665735828,3581,102,1126.7373221126236,0.27508235403140224,0.7011433242766792,0.9795910027634741,5.617147638164206,0.4968113073538517
random,11,165,16096,5,9,9,0,1612,0.3935546875,0.4216699246020665,3581,102,1130.955112903978,0.27611208811132276,0.7015850576327407,0.9795910027634741,5.616446569652329,0.48760492974631675
random,11,166,16192,6,15,15,0,1618,0.39501953125,0.4233454342362469,3581,102,1136.2411485094594,0.27740262414781724,0.7022504008093075,0.9795910027634741,5.6204385665678,0.49657406579735663
random,11,167,16288,3,7,7,0,1621,0.395751953125,0.4239039374476403,3581,103,1139.0032497650154,0.27807696527466197,0.7026546883189484,0.9795910027634741,5.624973360887614,0.48845380163769725
random,11,168,16384,2,7,7,0,1623,0.396240234375,0.42446244065903377,3581,103,1141.1021010807651,0.2785893801466712,0.703082009291907,0.9795910027634741,5.625692370150519,0.48920120863563793
random,11,169,16480,8,16,16,0,1631,0.398193359375,0.4264172018989109,3581,104,1147.3586321355738,0.28011685354872407,0.703469424975827,0.9795910027634741,5.631084408568392,0.48468023735268184
random,11,170,16576,7,16,16,0,1638,0.39990234375,0.42837196313878806,3581,104,1152.8780143148051,0.28146435896357547,0.7038327315719201,0.9795910027634741,5.630678820889239,0.4877203261562836
random,11,171,16672,3,8,8,0,1641,0.400634765625,0.42920971795587826,3581,104,1155.6168621194736,0.2821330229783871,0.7042150287138779,0.9795910027634741,5.631523894534544,0.4922293338410171
random,11,172,16768,3,10,10,0,1644,0.4013671875,0.43004747277296845,3581,104,1158.6123234648167,0.2828643367834025,0.7047520215722729,0.9795910027634741,5.632019011049938,0.4943459051602051
random,11,173,16864,3,14,14,0,1647,0.402099609375,0.43088522759005865,3581,104,1161.511421718364,0.28357212444296,0.7052285499200753,0.9795910027634741,5.631081480009732,0.4922131657973176
random,11,174,16960,8,13,13,0,1655,0.404052734375,0.4331192404356325,3581,104,1166.9671786015829,0.28490409633827707,0.7051161200009565,0.9795910027634741,5.636140505639393,0.4896831082337566
random,11,175,17056,1,10,10,0,1656,0.404296875,0.4331192404356325,3581,105,1169.1403346236602,0.28543465200772955,0.7060026175263648,0.9795910027634741,5.63621673634892,0.49098368873605014
random,11,176,17152,5,9,9,0,1661,0.405517578125,0.4345154984641162,3581,105,1171.8855446073746,0.2861048692889098,0.7055301292037174,0.9795910027634741,5.635361127880852,0.4910666332392424
random,11,177,17248,2,10,10,0,1663,0.406005859375,0.43507400167550964,3581,105,1174.1020126094847,0.2866459991722375,0.7060144393322217,0.9795910027634741,5.637396006601991,0.48687105754386795
random,11,178,17344,4,9,9,0,1667,0.406982421875,0.4361910080982966,3581,105,1176.4960683420186,0.28723048543506313,0.7057564897072697,0.9795910027634741,5.636739352181033,0.48868499355548856
random,11,179,17440,3,10,10,0,1670,0.40771484375,0.4370287629153868,3581,105,1179.0389454186695,0.28785130503385487,0.7060113445620776,0.9795910027634741,5.637341059396081,0.4947961805638862
random,11,180,17536,4,10,10,0,1674,0.40869140625,0.4381457693381737,3581,105,1181.8906013379867,0.2885475100922819,0.7060278383142095,0.9795910027634741,5.639625723912387,0.49050077399124903
random,11,181,17632,3,10,10,0,1677,0.409423828125,0.43898352415526387,3581,105,1184.33756390855,0.28914491306361084,0.7062239498560227,0.9795910027634741,5.640268555928305,0.49429649919155616
random,11,182,17728,6,15,15,0,1683,0.410888671875,0.44065903378944427,3581,105,1188.9796853387893,0.29027824349091536,0.7064644595001719,0.9795910027634741,5.640113799506352,0.4881769218375912
random,11,183,17824,2,4,4,0,1685,0.411376953125,0.44121753700083777,3581,105,1190.5046742001236,0.29065055522463956,0.7065309639169873,0.9795910027634741,5.640840340902767,0.4900263869249779
random,11,184,17920,3,9,9,0,1688,0.412109375,0.44205529181792796,3581,105,1192.850256628505,0.2912232071846936,0.7066648439742328,0.9795910027634741,5.64165107131128,0.48404305693664057
random,11,185,18016,1,4,4,0,1689,0.412353515625,0.44233454342362466,3581,105,1194.0835197139545,0.2915242968051647,0.706976625052667,0.9795910027634741,5.642078819346741,0.49370931293361453
random,11,186,18112,4,12,12,0,1693,0.413330078125,0.4434515498464116,3581,105,1197.6614803253988,0.29239782234506806,0.707419657605079,0.9795910027634741,5.644305677133771,0.49331742075020263
random,11,187,18208,5,8,8,0,1698,0.41455078125,0.44456855626919856,3581,106,1201.8135399368011,0.2934115087736331,0.7077818256400478,0.9795910027634741,5.644146423752919,0.4915054947184925
random,11,188,18304,0,6,6,0,1698,0.41455078125,0.44456855626919856,3581,106,1202.5384261818517,0.29358848295455364,0.7082087315558608,0.9795910027634741,5.644146423752919,0.49459734328617555
random,11,189,18400,1,8,8,0,1699,0.414794921875,0.4448478078748953,3581,106,1203.6298175476388,0.2938549359247165,0.7084342657725949,0.9795910027634741,5.644869321971786,0.4957618991962154
random,11,190,18496,4,13,13,0,1703,0.415771484375,0.4459648142976822,3581,106,1207.6785259991057,0.2948433901365004,0.7091476958303615,0.9795910027634741,5.647582345806245,0.4917675238993233
random,11,191,18592,2,5,5,0,1705,0.416259765625,0.4465233175090757,3581,106,1209.6846799123118,0.29533317380671675,0.7094924808869864,0.9795910027634741,5.648378336729023,0.4993866799860977
random,11,192,18688,6,8,8,0,1711,0.417724609375,0.4481988271432561,3581,106,1213.5585816140726,0.2962789505893732,0.7092686040993995,0.9795910027634741,5.650455043505161,0.4887128073935414
random,11,193,18784,4,5,5,0,1715,0.418701171875,0.449315833566043,3581,106,1216.4077942851798,0.2969745591516552,0.7092756817989386,0.9795910027634741,5.651509128044014,0.49284441365491094
random,11,194,18880,3,6,6,0,1718,0.41943359375,0.4501535883831332,3581,106,1218.7805188444706,0.29755383760851334,0.7094182298279805,0.9795910027634741,5.653452352468724,0.49590277051187764
random,11,195,18976,3,7,7,0,1721,0.420166015625,0.4509913432002234,3581,106,1221.235781045556,0.2981532668568252,0.7096082400032283,0.9795910027634741,5.6550269577600165,0.4917980677736946
random,11,196,19072,5,9,9,0,1726,0.42138671875,0.4523876012287071,3581,106,1225.328461659314,0.29915245645979344,0.7099237900691274,0.9795910027634741,5.656082084969469,0.48762117526107446
random,11,197,19168,2,5,5,0,1728,0.421875,0.4529461044401005,3581,106,1227.0731878853187,0.29957841501106414,0.7101117985447446,0.9795910027634741,5.658157434083495,0.48622556234512715
random,11,198,19264,3,8,8,0,1731,0.422607421875,0.4537838592571907,3581,106,1229.534725706152,0.3001793763931035,0.7103031344345188,0.9795910027634741,5.658542763423277,0.4989577048654683
random,11,199,19360,2,9,9,0,1733,0.423095703125,0.45434236246858417,3581,106,1231.6198420757491,0.3006884380067747,0.710686579385891,0.9795910027634741,5.658832514404018,0.49089172053709496
random,11,200,19456,2,8,8,0,1735,0.423583984375,0.4549008656799777,3581,106,1233.2473781555,0.3010857856824951,0.7108054052769452,0.9795910027634741,5.660068701379553,0.49278433190615967
random,11,201,19552,5,9,9,0,1740,0.4248046875,0.4562971237084613,3581,106,1236.6335278362262,0.30191248238189117,0.7107089240438081,0.9795910027634741,5.661901804064222,0.48539942116297924
random,11,202,19648,4,11,11,0,1744,0.42578125,0.45741413013124826,3581,106,1240.415382899273,0.30283578684064283,0.7112473525798584,0.9795910027634741,5.664296056737632,0.49407740412483214
random,11,203,19744,5,10,10,0,1749,0.427001953125,0.45825188494833846,3581,108,1244.9623959659036,0.3039458974526132,0.7118138341714715,0.9858184486835595,5.666087418508147,0.5009133331258769
random,11,204,19840,4,7,7,0,1753,0.427978515625,0.45908963976542866,3581,109,1247.3688401814898,0.304533408247434,0.71156237317826,0.9858184486835595,5.667532381494973,0.49963339743575874
random,11,205,19936,4,12,12,0,1757,0.428955078125,0.4602066461882156,3581,109,1250.1496660909365,0.30521232082298255,0.71152513721738,0.9858184486835595,5.666454196364315,0.4990746328322886
random,11,206,20032,3,10,10,0,1760,0.4296875,0.46076514939960905,3581,110,1252.4884640140037,0.3057833164096689,0.7116411727352294,0.9858184486835595,5.667751130897399,0.4939538938673207
random,11,207,20128,9,13,13,0,1769,0.431884765625,0.4629991622451829,3581,111,1258.5745939093495,0.30726918796614977,0.7114610479985016,0.9858184486835595,5.670995518390075,0.49007460594225777
random,11,208,20224,4,8,8,0,1773,0.432861328125,0.46411616866796984,3581,111,1261.4262162465736,0.30796538482582364,0.7114643069636625,0.9858184486835595,5.671586304182833,0.48835550814664064
random,11,209,20320,2,7,7,0,1775,0.433349609375,0.4646746718793633,3581,111,1263.0286729252907,0.30835660960090105,0.711565449535375,0.9858184486835595,5.672339520532976,0.49342330457575095
random,11,210,20416,0,6,6,0,1775,0.433349609375,0.4646746718793633,3581,111,1264.276037405961,0.3086611419448147,0.7122681900878653,0.9858184486835595,5.672339520532976,0.49243506507628476
random,11,211,20512,3,9,9,0,1778,0.43408203125,0.4655124266964535,3581,111,1267.2483656051832,0.3093868080090779,0.7127381133887419,0.9858184486835595,5.674350076150761,0.48856580749420087
random,11,212,20608,7,17,16,0,1785,0.435791015625,0.46746718793633063,3581,111,1272.4398779905498,0.3106542670875366,0.7128514722636133,0.9858184486835595,5.676245773693829,0.48695016361083376
random,11,213,20704,5,7,7,0,1790,0.43701171875,0.4688634459648143,3581,111,1276.24332043299,0.31158284190258545,0.7129850952139609,0.9858184486835595,5.67640539362122,0.5026113700490595
random,11,214,20800,2,7,7,0,1792,0.4375,0.469142697570511,3581,112,1278.1351916296244,0.31204472451895127,0.7132450846147458,0.9858184486835595,5.677119497208789,0.4894730687107049
random,11,215,20896,3,8,8,0,1795,0.438232421875,0.4699804523876012,3581,112,1280.7999835659516,0.31269530848778115,0.7135375953013658,0.9858184486835595,5.67773450730155,0.49578843651599697
random,11,216,20992,3,8,8,0,1798,0.43896484375,0.4708182072046914,3581,112,1283.074568570717,0.3132506270924602,0.7136121071027347,0.9858184486835595,5.678706723872976,0.49336540394292294
random,11,217,21088,0,6,6,0,1798,0.43896484375,0.4708182072046914,3581,112,1284.070068515095,0.3134936690710681,0.7141657778170718,0.9858184486835595,5.678706723872976,0.4979038047458949
random,11,218,21184,3,7,7,0,1801,0.439697265625,0.4716559620217816,3581,112,1286.2011585098132,0.3140139547143099,0.7141594439254932,0.9858184486835595,5.679140573169022,0.48704192966686444
random,11,219,21280,4,12,12,0,1805,0.440673828125,0.47277296844456856,3581,112,1289.0243989014366,0.31470322238804604,0.7141409412196325,0.9858184486835595,5.679397600742821,0.49096765921108876
random,11,220,21376,2,4,4,0,1807,0.441162109375,0.473331471655962,3581,112,1290.165419619449,0.31498179189927955,0.7139819699056165,0.9858184486835595,5.679453383772727,0.4880920511490796
random,11,221,21472,0,4,4,0,1807,0.441162109375,0.473331471655962,3581,112,1290.4195713500817,0.31504384066164104,0.7141226183453689,0.9858184486835595,5.679453383772727,0.4926900958854306
random,11,222,21568,4,4,4,0,1811,0.442138671875,0.47444847807874896,3581,112,1293.1269334698661,0.31570481774166653,0.7140402724847411,0.9858184486835595,5.680766292887101,0.4968899567674015
random,11,223,21664,4,9,9,0,1815,0.443115234375,0.4755654845015359,3581,112,1295.8198941957232,0.31636227885637774,0.7139503549287731,0.9858184486835595,5.681832740745813,0.4925669602976204
random,11,224,21760,2,7,7,0,1817,0.443603515625,0.47612398771292935,3581,112,1297.4497242645746,0.3167601865880309,0.7140614883129194,0.9858184486835595,5.684276450180607,0.48728844895789125
random,11,225,21856,5,12,12,0,1822,0.44482421875,0.477520245741413,3581,112,1301.0509650369536,0.317639395760975,0.7140784659917419,0.9858184486835595,5.6849365260741775,0.48993907882644805
random,11,226,21952,9,12,12,0,1831,0.447021484375,0.4800335101926836,3581,112,1305.583928480738,0.3187460762892427,0.7130441990610257,0.9858184486835595,5.686458954758685,0.4974501281115097
random,11,227,22048,0,4,4,0,1831,0.447021484375,0.4800335101926836,3581,112,1305.9107241362517,0.3188258603848271,0.7132226783922729,0.9858184486835595,5.686458954758685,0.4934735367143193
random,11,228,22144,5,10,10,0,1836,0.4482421875,0.4814297682211673,3581,112,1309.3576049290632,0.31966738401588457,0.7131577368894679,0.9858184486835595,5.687576209834815,0.48915864668584375
random,11,229,22240,3,7,7,0,1839,0.448974609375,0.4822675230382575,3581,112,1311.6050872394521,0.32021608575181937,0.7132164694069887,0.9858184486835595,5.687622615411991,0.4911582035236084
random,11,230,22336,2,4,4,0,1841,0.449462890625,0.48282602624965093,3581,112,1312.8788780344803,0.3205270698326368,0.7131335567813581,0.9858184486835595,5.687081854836246,0.4963644844933689
random,11,231,22432,4,8,8,0,1845,0.450439453125,0.4839430326724379,3581,112,1315.8992080477947,0.3212644550897936,0.7132245030069347,0.9858184486835595,5.6865939415636415,0.4925850673782713
random,11,232,22528,3,8,8,0,1848,0.451171875,0.4847807874895281,3581,112,1318.4803412619126,0.32189461456589663,0.7134633881287405,0.9858184486835595,5.6885552668104316,0.49053530273412077
random,11,233,22624,4,9,9,0,1852,0.4521484375,0.48589779391231497,3581,112,1321.7528432169904,0.32269356523852305,0.7136894401819602,0.9858184486835595,5.6886217575229345,0.4928542104635498
random,11,234,22720,1,4,4,0,1853,0.452392578125,0.4861770455180117,3581,112,1322.620501987381,0.32290539599301293,0.7137725321032817,0.9858184486835595,5.689328147737571,0.5003061125707342
random,11,235,22816,2,7,7,0,1855,0.452880859375,0.4867355487294052,3581,112,1324.3620367280535,0.3233305753730599,0.713941798775231,0.9858184486835595,5.688783419354308,0.48515226649592796
random,11,236,22912,3,10,10,0,1858,0.45361328125,0.4875733035464954,3581,112,1326.7488405721665,0.3239132911553141,0.7140736493929852,0.9858184486835595,5.689508143648417,0.49140114306304933
random,11,237,23008,1,9,9,0,1859,0.453857421875,0.4878525551521921,3581,112,1328.6112316514718,0.3243679764774101,0.7146913564558751,0.9858184486835595,5.6891866001979965,0.4916430750319455
random,11,238,23104,6,11,11,0,1865,0.455322265625,0.4895280647863725,3581,112,1332.7145999459517,0.3253697753774296,0.714592278791395,0.9858184486835595,5.692471649473269,0.49786086969898286
random,11,239,23200,5,9,9,0,1870,0.45654296875,0.4909243228148562,3581,112,1336.546947296507,0.32630540705481126,0.7147309878590946,0.9858184486835595,5.694101304241778,0.4937791749048932
random,11,240,23296,0,4,4,0,1870,0.45654296875,0.4909243228148562,3581,112,1336.8828852195397,0.3263874231493017,0.7149106338072405,0.9858184486835595,5.694101304241778,0.49662486936930955
random,11,241,23392,3,10,10,0,1873,0.457275390625,0.4917620776319464,3581,112,1339.3447121969598,0.3269884551262109,0.7150799317655951,0.9858184486835595,5.694770152145435,0.49596409270171005
